,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,STATUS,P_CLUSTERS
20,0,0,1,0,157500,4,4,1,1,10031,1469,1,0,1,0,2,7,0
21,0,0,1,0,157500,4,4,1,1,10031,1469,1,0,1,0,2,7,0
22,0,0,1,0,157500,4,4,1,1,10031,1469,1,0,1,0,2,7,0
23,0,0,1,1,112500,4,4,3,1,10968,1620,1,0,0,0,2,6,0
24,0,0,1,1,112500,4,4,3,1,10968,1620,1,0,0,0,2,7,0
27,1,0,1,1,405000,0,1,1,1,11842,2016,1,0,0,0,3,7,1
28,1,0,1,1,405000,0,1,1,1,11842,2016,1,0,0,0,3,6,1
29,1,0,1,1,405000,0,1,1,1,11842,2016,1,0,0,0,3,6,1
30,1,0,1,1,405000,0,1,1,1,11842,2016,1,0,0,0,3,7,1
31,1,0,1,1,405000,0,1,1,1,11842,2016,1,0,0,0,3,0,1
32,1,0,1,1,405000,0,1,1,1,11842,2016,1,0,0,0,3,6,1
33,1,1,1,0,112500,0,4,1,1,20502,4450,1,0,1,0,2,6,0
34,1,1,1,0,112500,0,4,1,1,20502,4450,1,0,1,0,2,0,0
35,1,1,1,0,112500,0,4,1,1,20502,4450,1,0,1,0,2,6,0
36,1,1,1,0,112500,0,4,1,1,20502,4450,1,0,1,0,2,7,0
37,1,1,1,0,112500,0,4,1,1,20502,4450,1,0,1,0,2,0,0
38,1,1,1,0,112500,0,4,1,1,20502,4450,1,0,1,0,2,0,0
39,1,1,1,0,112500,0,4,1,1,20502,4450,1,0,1,0,2,0,0
40,1,1,1,0,112500,0,4,1,1,20502,4450,1,0,1,0,2,6,0
41,0,1,1,2,135000,4,4,1,1,15761,3173,1,0,0,0,4,0,0
42,0,1,1,2,135000,4,4,1,1,15761,3173,1,0,0,0,4,7,0
43,0,1,1,2,135000,4,4,1,1,15761,3173,1,0,0,0,4,0,0
44,0,1,1,2,135000,4,4,1,1,15761,3173,1,0,0,0,4,7,0
45,0,1,1,2,135000,4,4,1,1,15761,3173,1,0,0,0,4,6,0
46,0,1,1,2,135000,4,4,1,1,15761,3173,1,0,0,0,4,0,0
47,0,1,1,2,135000,4,4,1,1,15761,3173,1,0,0,0,4,7,0
48,0,1,1,2,135000,4,4,1,1,15761,3173,1,0,0,0,4,7,0
49,0,1,1,2,135000,4,4,1,1,15761,3173,1,0,0,0,4,7,0
50,0,1,1,2,135000,4,4,1,1,15761,3173,1,0,0,0,4,0,0
51,0,1,1,2,135000,4,4,1,1,15761,3173,1,0,0,0,4,7,0
52,0,1,1,2,135000,4,4,1,1,15761,3173,1,0,0,0,4,0,0
53,0,1,1,2,135000,4,4,1,1,15761,3173,1,0,0,0,4,0,0
54,0,1,1,2,135000,4,4,1,1,15761,3173,1,0,0,0,4,7,0
55,0,1,1,2,135000,4,4,1,1,15761,3173,1,0,0,0,4,6,0
56,0,0,1,1,211500,2,4,0,1,16212,7099,1,0,0,0,3,0,0
57,0,0,1,1,211500,2,4,0,1,16212,7099,1,0,0,0,3,0,0
58,1,1,1,0,360000,0,4,1,1,16670,5364,1,0,1,0,2,7,1
59,0,0,1,2,126000,0,1,1,1,12411,1773,1,0,0,1,4,6,0
60,0,0,1,2,126000,0,1,1,1,12411,1773,1,0,0,1,4,6,0
61,0,0,1,2,126000,0,1,1,1,12411,1773,1,0,0,1,4,6,0
62,0,0,1,2,126000,0,1,1,1,12411,1773,1,0,0,1,4,6,0
63,0,0,1,2,126000,0,1,1,1,12411,1773,1,0,0,1,4,6,0
64,0,0,1,2,126000,0,1,1,1,12411,1773,1,0,0,1,4,1,0
65,0,0,1,2,126000,0,1,1,1,12411,1773,1,0,0,1,4,6,0
66,0,0,1,2,126000,0,1,1,1,12411,1773,1,0,0,1,4,6,0
67,0,0,1,2,126000,0,1,1,1,12411,1773,1,0,0,1,4,6,0
68,0,0,1,2,126000,0,1,1,1,12411,1773,1,0,0,1,4,6,0
69,0,0,1,0,315000,1,4,4,1,20186,365243,1,0,0,0,1,7,2
70,0,0,1,0,247500,0,1,2,4,17016,1347,1,0,0,0,1,7,0
71,0,0,1,0,247500,0,1,2,4,17016,1347,1,0,0,0,1,7,0
72,0,0,1,0,247500,0,1,2,4,17016,1347,1,0,0,0,1,7,0
73,0,0,1,0,247500,0,1,2,4,17016,1347,1,0,0,0,1,7,0
74,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
75,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
76,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
77,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
78,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
79,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
80,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
81,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
82,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
83,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
84,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
85,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,7,1
86,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
87,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,7,1
88,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
89,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,7,1
90,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
91,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,7,1
92,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
93,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,7,1
94,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
95,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,7,1
96,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
97,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,7,1
98,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
99,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,7,1
100,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
101,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,7,1
102,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
103,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,7,1
104,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
105,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,7,1
106,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
107,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,7,1
108,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
109,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,7,1
110,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
111,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,7,1
112,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
113,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,7,1
114,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
115,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,7,1
116,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
117,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
118,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
119,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
120,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
121,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
122,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
123,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
124,0,0,1,0,297000,0,4,3,4,15519,3234,1,0,0,0,1,6,1
125,0,0,0,0,157500,0,1,1,1,13642,4846,1,0,1,0,2,7,0
126,0,0,0,0,157500,0,1,1,1,13642,4846,1,0,1,0,2,7,0
127,0,0,0,0,157500,0,1,1,1,13642,4846,1,0,1,0,2,7,0
128,0,0,0,0,157500,0,1,1,1,13642,4846,1,0,1,0,2,7,0
129,0,0,0,0,157500,0,1,1,1,13642,4846,1,0,1,0,2,7,0
130,1,0,1,0,135000,4,4,1,1,15484,1408,1,1,1,0,2,7,0
131,1,0,1,0,135000,4,4,1,1,15484,1408,1,1,1,0,2,7,0
132,1,0,1,0,135000,4,4,1,1,15484,1408,1,1,1,0,2,7,0
133,1,0,1,0,135000,4,4,1,1,15484,1408,1,1,1,0,2,7,0
134,1,0,1,1,225000,4,4,1,1,10321,2808,1,0,0,0,3,6,0
135,1,0,1,1,225000,4,4,1,1,10321,2808,1,0,0,0,3,7,0
136,1,0,1,1,225000,4,4,1,1,10321,2808,1,0,0,0,3,7,0
137,1,0,1,1,225000,4,4,1,1,10321,2808,1,0,0,0,3,0,0
138,0,1,1,0,135000,4,4,1,1,17785,1712,1,0,0,0,2,0,0
139,0,1,1,0,135000,4,4,1,1,17785,1712,1,0,0,0,2,6,0
140,0,1,1,0,135000,4,4,1,1,17785,1712,1,0,0,0,2,6,0
141,0,1,1,0,135000,4,4,1,1,17785,1712,1,0,0,0,2,0,0
142,0,1,1,0,135000,4,4,1,1,17785,1712,1,0,0,0,2,6,0
143,0,1,1,0,135000,4,4,1,1,17785,1712,1,0,0,0,2,6,0
144,0,1,1,0,135000,4,4,1,1,17785,1712,1,0,0,0,2,7,0
145,0,1,1,0,135000,4,4,1,1,17785,1712,1,0,0,0,2,7,0
146,1,0,1,0,157500,4,4,1,1,16027,889,1,0,1,0,2,7,0
147,1,0,1,0,157500,4,4,1,1,16027,889,1,0,1,0,2,7,0
148,1,0,1,0,157500,4,4,1,1,16027,889,1,0,1,0,2,0,0
149,1,0,1,0,157500,4,4,1,1,16027,889,1,0,1,0,2,0,0
150,0,0,1,0,112500,1,4,1,1,22319,365243,1,0,0,0,2,7,2
151,0,0,1,0,112500,1,4,1,1,22319,365243,1,0,0,0,2,7,2
152,0,0,1,0,112500,1,4,1,1,22319,365243,1,0,0,0,2,0,2
153,0,0,1,0,112500,1,4,1,1,22319,365243,1,0,0,0,2,0,2
154,0,0,1,0,112500,1,4,1,1,22319,365243,1,0,0,0,2,7,2
155,0,0,1,0,112500,1,4,1,1,22319,365243,1,0,0,0,2,6,2
156,0,0,1,0,112500,1,4,1,1,22319,365243,1,0,0,0,2,6,2
157,1,1,1,0,112500,2,4,1,1,20874,2381,1,0,1,0,2,7,0
158,1,1,1,0,112500,2,4,1,1,20874,2381,1,0,1,0,2,7,0
159,1,1,1,0,112500,2,4,1,1,20874,2381,1,0,1,0,2,7,0
160,1,1,1,0,112500,2,4,1,1,20874,2381,1,0,1,0,2,7,0
161,1,1,1,0,112500,2,4,1,1,20874,2381,1,0,1,0,2,6,0
162,1,1,1,0,112500,2,4,1,1,20874,2381,1,0,1,0,2,7,0
163,0,1,1,0,270000,4,4,2,1,16582,1194,1,1,1,0,1,7,1
164,0,1,1,0,270000,4,4,2,1,16582,1194,1,1,1,0,1,7,1
165,0,1,1,0,270000,4,4,2,1,16582,1194,1,1,1,0,1,0,1
166,0,1,1,0,270000,4,4,2,1,16582,1194,1,1,1,0,1,7,1
167,0,1,1,0,270000,4,4,2,1,16582,1194,1,1,1,0,1,7,1
168,0,1,1,0,270000,4,4,2,1,16582,1194,1,1,1,0,1,7,1
169,0,1,1,0,270000,4,1,1,1,10628,828,1,0,0,1,2,7,1
170,0,1,1,0,270000,4,1,1,1,10628,828,1,0,0,1,2,7,1
171,1,1,1,0,157500,4,4,1,1,9927,828,1,0,0,0,2,6,0
172,1,0,1,0,166500,4,4,1,1,18926,6276,1,1,1,0,2,7,0
173,1,0,1,0,166500,4,4,1,1,18926,6276,1,1,1,0,2,7,0
174,1,0,1,0,166500,4,4,1,1,18926,6276,1,1,1,0,2,7,0
175,1,0,1,0,166500,4,4,1,1,18926,6276,1,1,1,0,2,7,0
176,1,0,1,0,166500,4,4,1,1,18926,6276,1,1,1,0,2,7,0
177,1,0,1,0,166500,4,4,1,1,18926,6276,1,1,1,0,2,7,0
178,1,0,1,0,166500,4,4,1,1,18926,6276,1,1,1,0,2,7,0
179,1,0,1,0,166500,4,4,1,1,18926,6276,1,1,1,0,2,7,0
180,1,0,1,0,166500,4,4,1,1,18926,6276,1,1,1,0,2,7,0
181,1,0,1,0,166500,4,4,1,1,18926,6276,1,1,1,0,2,7,0
182,0,0,1,2,216000,2,1,1,1,15444,3112,1,0,0,1,4,6,0
183,0,0,1,2,216000,2,1,1,1,15444,3112,1,0,0,1,4,7,0
184,0,0,1,2,216000,2,1,1,1,15444,3112,1,0,0,1,4,0,0
185,0,0,1,2,216000,2,1,1,1,15444,3112,1,0,0,1,4,6,0
186,0,0,1,2,216000,2,1,1,1,15444,3112,1,0,0,1,4,6,0
187,0,0,1,2,216000,2,1,1,1,15444,3112,1,0,0,1,4,6,0
188,0,0,1,2,216000,2,1,1,1,15444,3112,1,0,0,1,4,6,0
189,0,0,1,2,216000,2,1,1,1,15444,3112,1,0,0,1,4,6,0
190,0,1,1,0,270000,0,4,1,1,19861,10843,1,0,0,1,2,7,1
191,0,1,1,0,270000,0,4,1,1,19861,10843,1,0,0,1,2,6,1
192,0,1,1,0,225000,0,4,1,1,14450,2777,1,0,0,0,2,7,0
193,0,1,1,0,225000,0,4,1,1,14450,2777,1,0,0,0,2,7,0
194,0,0,1,0,315000,4,4,3,1,10554,1194,1,0,0,0,1,7,1
195,0,0,1,0,315000,4,4,3,1,10554,1194,1,0,0,0,1,7,1
196,0,0,0,0,255150,1,2,0,4,18682,365243,1,0,0,0,2,7,2
197,0,0,0,0,255150,1,2,0,4,18682,365243,1,0,0,0,2,6,2
198,0,0,0,0,255150,1,2,0,4,18682,365243,1,0,0,0,2,7,2
199,0,0,0,0,255150,1,2,0,4,18682,365243,1,0,0,0,2,7,2
200,0,0,0,0,255150,1,2,0,4,18682,365243,1,0,0,0,2,7,2
201,0,0,0,0,255150,1,2,0,4,18682,365243,1,0,0,0,2,7,2
202,0,0,1,2,157500,4,4,3,1,14326,555,1,0,0,0,3,7,0
203,0,0,1,2,157500,4,4,3,1,14326,555,1,0,0,0,3,7,0
204,0,0,1,0,148500,4,1,1,1,17641,889,1,0,0,0,2,7,0
205,0,0,1,0,148500,4,1,1,1,17641,889,1,0,0,0,2,7,0
206,0,0,1,0,148500,4,1,1,1,17641,889,1,0,0,0,2,7,0
207,0,0,1,0,148500,4,1,1,1,17641,889,1,0,0,0,2,7,0
208,0,0,1,0,148500,4,1,1,1,17641,889,1,0,0,0,2,7,0
209,0,0,1,0,148500,4,1,1,1,17641,889,1,0,0,0,2,7,0
210,0,0,1,2,202500,4,1,1,1,10997,2289,1,0,0,1,4,6,0
211,0,0,1,2,202500,4,1,1,1,10997,2289,1,0,0,1,4,6,0
212,0,0,1,2,202500,4,1,1,1,10997,2289,1,0,0,1,4,6,0
213,0,0,1,2,202500,4,1,1,1,10997,2289,1,0,0,1,4,6,0
214,0,0,1,2,202500,4,1,1,1,10997,2289,1,0,0,1,4,7,0
215,1,0,1,0,202500,4,4,3,1,8861,889,1,1,0,0,1,0,0
216,1,0,1,0,202500,4,4,3,1,8861,889,1,1,0,0,1,0,0
217,0,1,1,0,112500,0,4,3,1,7489,797,1,0,1,1,1,7,0
218,0,0,1,0,94500,1,1,1,1,22331,365243,1,0,1,0,2,0,2
219,1,1,1,0,315000,4,4,0,1,10450,2077,1,0,0,0,2,7,1
220,1,1,1,0,315000,4,4,0,1,10450,2077,1,0,0,0,2,7,1
221,1,1,1,0,315000,4,4,0,1,10450,2077,1,0,0,0,2,7,1
222,1,1,1,0,315000,4,4,0,1,10450,2077,1,0,0,0,2,7,1
223,1,1,1,0,315000,4,4,0,1,10450,2077,1,0,0,0,2,7,1
224,1,1,1,0,315000,4,4,0,1,10450,2077,1,0,0,0,2,7,1
225,1,1,1,0,315000,4,4,0,1,10450,2077,1,0,0,0,2,7,1
226,1,1,1,0,315000,4,4,0,1,10450,2077,1,0,0,0,2,7,1
227,1,1,1,0,315000,4,4,0,1,10450,2077,1,0,0,0,2,7,1
228,0,1,1,0,270000,0,2,0,2,10264,3173,1,0,1,1,2,7,1
229,0,1,1,0,270000,0,2,0,2,10264,3173,1,0,1,1,2,7,1
230,0,1,1,1,450000,2,1,1,1,17726,708,1,0,1,1,3,0,1
231,0,1,1,1,450000,2,1,1,1,17726,708,1,0,1,1,3,7,1
232,1,0,1,1,180000,4,4,1,5,14122,1286,1,0,0,0,3,6,0
233,0,0,1,0,112500,4,1,0,1,10064,3173,1,0,0,1,2,6,0
234,0,0,1,0,112500,4,1,0,1,10064,3173,1,0,0,1,2,6,0
235,0,0,1,0,112500,4,1,0,1,10064,3173,1,0,0,1,2,7,0
236,1,0,1,0,90000,4,4,1,1,20531,5730,1,0,0,0,2,7,0
237,1,0,1,0,90000,4,4,1,1,20531,5730,1,0,0,0,2,0,0
238,1,1,0,2,202500,0,1,1,1,14730,2989,1,0,0,0,4,7,0
239,1,1,0,2,202500,0,1,1,1,14730,2989,1,0,0,0,4,7,0
240,1,1,1,0,247500,4,4,1,1,12628,4025,1,0,0,0,2,0,0
241,1,1,1,1,765000,4,1,1,1,12197,1194,1,1,0,0,3,1,1
242,1,1,1,1,765000,4,1,1,1,12197,1194,1,1,0,0,3,0,1
243,1,1,1,1,765000,4,1,1,1,12197,1194,1,1,0,0,3,0,1
244,0,0,1,1,270000,0,4,1,1,13679,4391,1,0,0,1,3,7,1
245,0,0,1,1,270000,0,4,1,1,13679,4391,1,0,0,1,3,7,1
246,0,0,1,1,270000,0,4,1,1,13679,4391,1,0,0,1,3,7,1
247,0,0,1,0,315000,4,1,2,1,13271,555,1,0,0,0,1,7,1
248,0,0,1,0,315000,4,1,2,1,13271,555,1,0,0,0,1,7,1
249,1,1,1,2,157500,4,4,1,5,12859,4056,1,0,1,0,4,7,0
250,1,1,1,2,157500,4,4,1,5,12859,4056,1,0,1,0,4,7,0
251,1,1,1,2,157500,4,4,1,5,12859,4056,1,0,1,0,4,7,0
252,1,1,1,2,157500,4,4,1,5,12859,4056,1,0,1,0,4,7,0
253,1,1,1,2,157500,4,4,1,5,12859,4056,1,0,1,0,4,7,0
254,1,0,1,0,360000,0,4,1,1,15321,2747,1,0,0,0,2,0,1
255,1,0,1,0,360000,0,4,1,1,15321,2747,1,0,0,0,2,6,1
256,0,0,1,0,112500,0,1,1,1,8842,312,1,0,0,1,2,1,0
257,0,0,0,0,157500,0,1,2,5,15737,432,1,0,0,0,1,6,0
258,0,0,0,0,157500,0,1,2,5,15737,432,1,0,0,0,1,7,0
259,0,0,0,0,157500,0,1,2,5,15737,432,1,0,0,0,1,6,0
260,0,0,0,0,157500,0,1,2,5,15737,432,1,0,0,0,1,6,0
261,0,0,0,0,157500,0,1,2,5,15737,432,1,0,0,0,1,6,0
262,0,0,0,0,157500,0,1,2,5,15737,432,1,0,0,0,1,7,0
263,0,0,0,0,157500,0,1,2,5,15737,432,1,0,0,0,1,6,0
264,0,0,0,0,157500,0,1,2,5,15737,432,1,0,0,0,1,7,0
265,0,0,0,0,157500,0,1,2,5,15737,432,1,0,0,0,1,6,0
266,0,0,0,0,157500,0,1,2,5,15737,432,1,0,0,0,1,7,0
267,0,0,0,0,157500,0,1,2,5,15737,432,1,0,0,0,1,6,0
268,0,0,0,0,157500,0,1,2,5,15737,432,1,0,0,0,1,6,0
269,0,0,0,0,157500,0,1,2,5,15737,432,1,0,0,0,1,7,0
270,0,0,0,0,157500,0,1,2,5,15737,432,1,0,0,0,1,6,0
271,1,0,1,0,382500,1,4,4,1,21673,365243,1,0,0,0,1,7,2
272,1,0,1,0,382500,1,4,4,1,21673,365243,1,0,0,0,1,6,2
273,1,0,1,0,382500,1,4,4,1,21673,365243,1,0,0,0,1,7,2
274,1,0,1,0,382500,1,4,4,1,21673,365243,1,0,0,0,1,6,2
275,1,0,1,0,382500,1,4,4,1,21673,365243,1,0,0,0,1,7,2
276,1,0,1,0,382500,1,4,4,1,21673,365243,1,0,0,0,1,7,2
277,1,0,1,0,382500,1,4,4,1,21673,365243,1,0,0,0,1,7,2
278,1,0,1,0,382500,1,4,4,1,21673,365243,1,0,0,0,1,7,2
279,0,0,0,0,135000,4,4,0,1,9657,1560,1,1,1,0,2,6,0
280,0,0,0,0,135000,4,4,0,1,9657,1560,1,1,1,0,2,6,0
281,1,1,0,0,225000,1,4,0,1,18289,365243,1,0,0,0,2,6,2
282,1,1,0,0,225000,1,4,0,1,18289,365243,1,0,0,0,2,7,2
283,1,1,0,0,315000,4,1,1,1,15825,3720,1,1,1,0,2,6,1
284,1,1,0,0,315000,4,1,1,1,15825,3720,1,1,1,0,2,6,1
285,1,1,0,0,315000,4,1,1,1,15825,3720,1,1,1,0,2,6,1
286,1,1,0,0,315000,4,1,1,1,15825,3720,1,1,1,0,2,6,1
287,1,1,0,0,315000,4,1,1,1,15825,3720,1,1,1,0,2,6,1
288,0,0,0,0,180000,4,4,1,1,19575,2901,1,0,0,0,2,7,0
289,0,0,0,0,180000,4,4,1,1,19575,2901,1,0,0,0,2,7,0
290,0,0,0,0,180000,4,4,1,1,19575,2901,1,0,0,0,2,7,0
291,0,0,0,0,180000,4,4,1,1,19575,2901,1,0,0,0,2,7,0
292,0,0,0,0,180000,4,4,1,1,19575,2901,1,0,0,0,2,7,0
293,0,0,0,0,180000,4,4,1,1,19575,2901,1,0,0,0,2,7,0
294,0,0,0,0,180000,4,4,1,1,19575,2901,1,0,0,0,2,7,0
295,0,0,0,0,180000,4,4,1,1,19575,2901,1,0,0,0,2,7,0
296,0,0,0,0,180000,4,4,1,1,19575,2901,1,0,0,0,2,7,0
297,0,0,0,0,180000,4,4,1,1,19575,2901,1,0,0,0,2,7,0
298,0,0,0,0,180000,4,4,1,1,19575,2901,1,0,0,0,2,6,0
299,0,0,0,0,180000,4,4,1,1,19575,2901,1,0,0,0,2,7,0
300,0,0,0,0,157500,4,4,1,1,12915,3174,1,0,1,0,2,0,0
301,0,0,0,0,157500,4,4,1,1,12915,3174,1,0,1,0,2,0,0
302,0,0,0,0,157500,4,4,1,1,12915,3174,1,0,1,0,2,0,0
303,0,0,0,0,157500,4,4,1,1,12915,3174,1,0,1,0,2,0,0
304,0,0,0,0,157500,4,4,1,1,12915,3174,1,0,1,0,2,0,0
305,0,1,0,0,144000,1,4,1,1,22877,365243,1,0,1,1,2,6,2
306,1,1,0,0,229500,4,2,1,0,18325,1256,1,0,0,0,2,7,0
307,1,1,0,0,229500,4,2,1,0,18325,1256,1,0,0,0,2,7,0
308,1,1,0,0,229500,4,2,1,0,18325,1256,1,0,0,0,2,6,0
309,1,1,0,0,229500,4,2,1,0,18325,1256,1,0,0,0,2,7,0
310,1,1,0,0,229500,4,2,1,0,18325,1256,1,0,0,0,2,7,0
311,1,1,0,0,229500,4,2,1,0,18325,1256,1,0,0,0,2,6,0
312,1,1,0,0,229500,4,2,1,0,18325,1256,1,0,0,0,2,7,0
313,0,0,0,0,270000,4,1,1,1,17573,5792,1,1,1,0,2,1,1
314,0,0,0,0,270000,4,1,1,1,17573,5792,1,1,1,0,2,0,1
315,0,0,0,0,270000,4,1,1,1,17573,5792,1,1,1,0,2,6,1
316,0,0,0,0,270000,4,1,1,1,17573,5792,1,1,1,0,2,7,1
317,0,0,0,0,270000,4,1,1,1,17573,5792,1,1,1,0,2,6,1
318,0,0,0,0,270000,4,1,1,1,17573,5792,1,1,1,0,2,6,1
319,0,0,0,0,270000,4,1,1,1,17573,5792,1,1,1,0,2,6,1
320,0,0,0,0,270000,4,1,1,1,17573,5792,1,1,1,0,2,6,1
321,0,0,0,0,292500,2,4,1,1,20953,8684,1,1,1,0,2,7,1
322,0,0,0,0,292500,2,4,1,1,20953,8684,1,1,1,0,2,7,1
323,0,0,0,0,292500,2,4,1,1,20953,8684,1,1,1,0,2,6,1
324,0,0,0,0,292500,2,4,1,1,20953,8684,1,1,1,0,2,7,1
325,0,0,0,0,292500,2,4,1,1,20953,8684,1,1,1,0,2,0,1
326,0,0,0,0,292500,2,4,1,1,20953,8684,1,1,1,0,2,7,1
327,0,0,0,0,292500,2,4,1,1,20953,8684,1,1,1,0,2,0,1
328,0,0,0,0,292500,2,4,1,1,20953,8684,1,1,1,0,2,7,1
329,0,0,0,0,292500,2,4,1,1,20953,8684,1,1,1,0,2,7,1
330,0,0,0,0,292500,2,4,1,1,20953,8684,1,1,1,0,2,7,1
331,0,0,0,0,292500,2,4,1,1,20953,8684,1,1,1,0,2,7,1
332,0,0,0,0,292500,2,4,1,1,20953,8684,1,1,1,0,2,1,1
